,user_id,item_id,rating,timestamp
49241,748,22,4,879455126
49242,314,1012,4,877886584
49243,457,658,4,882398308
49244,130,321,5,874953291
49245,682,204,3,888521413
49246,594,319,3,874780864
49247,682,1232,2,888517896
49248,737,222,3,884315127
49249,474,648,4,887926804
49250,727,432,2,883711298
49251,230,498,5,880484755
49252,393,369,3,887745174
49253,515,687,3,887659718
49254,363,325,1,891494012
49255,332,38,2,888360488
49256,359,323,3,886453431
49257,650,63,2,891388294
49258,181,1117,2,878962585
49259,554,100,3,876231441
49260,749,151,5,878846783
49261,586,1273,4,884065825
49262,716,443,4,879796381
49263,92,49,3,875907416
49264,707,525,3,886286999
49265,267,56,5,878972493
49266,478,1,4,889387931
49267,676,962,4,892686525
49268,393,135,1,887747108
49269,718,1048,2,883349363
49270,741,435,4,891455353
49271,159,25,5,880557112
49272,311,1217,3,884365686
49273,561,956,4,885809336
49274,407,393,2,876344736
49275,393,5,3,887746849
49276,595,880,3,886920819
49277,374,240,1,880394301
49278,678,924,2,879544397
49279,328,230,3,885048101
49280,148,234,3,877020297
49281,758,135,5,881974742
49282,311,393,4,884366066
49283,630,322,3,885666211
49284,732,300,4,882589552
49285,627,76,3,879530173
49286,588,959,5,890026459
49287,344,494,4,884901210
49288,307,178,3,877118976
49289,476,648,4,883364295
49290,291,783,2,875087432
49291,630,96,4,885668277
49292,731,378,1,886187652
49293,403,222,5,879786190
49294,666,427,4,880139382
49295,642,575,3,886454901
49296,646,300,3,888528418
49297,423,329,3,891394952
49298,532,267,3,875441348
49299,724,266,1,883758119
49300,379,161,2,880525502
49301,595,820,2,886921870
49302,535,1136,4,879618465
49303,514,26,3,875463595
49304,627,11,4,879529702
49305,104,1028,2,888465818
49306,160,1142,5,876768609
49307,637,289,2,882900047
49308,451,1022,4,879012858
49309,608,487,4,880406032
49310,737,47,3,884314970
49311,752,272,4,891207898
49312,63,284,3,875747581
49313,102,219,2,888803149
49314,559,393,2,891035917
49315,592,193,5,882955948
49316,436,182,5,887769150
49317,435,1061,3,884134754
49318,151,33,5,879543181
49319,523,306,5,883699583
49320,624,1016,3,879793582
49321,751,305,2,887134730
49322,6,308,3,883600445
49323,738,175,4,875349968
49324,427,304,4,879700850
49325,198,480,4,884207239
49326,7,238,5,891351814
49327,670,15,4,877975200
49328,698,307,4,886365629
49329,486,129,4,879874939
49330,549,118,4,881672479
49331,721,302,3,877137358
49332,694,654,4,875727099
49333,504,245,4,887831274
49334,69,197,5,882145548
49335,701,315,5,891446559
49336,555,121,3,879962551
49337,535,1045,4,879617663
49338,634,106,3,877017923
49339,683,187,5,893286501
49340,608,660,5,880406800
49341,617,648,3,883789080
49342,504,465,3,887909936
49343,621,391,3,874964657
49344,435,569,3,884134019
49345,286,386,3,877534975
49346,58,405,2,892242047
49347,458,117,4,886394623
49348,449,248,4,879958888
49349,661,48,4,876016726
49350,49,396,4,888067482
49351,276,1482,4,874791383
49352,643,732,3,891447868
49353,194,737,4,879553003
49354,472,226,5,875982867
49355,731,168,1,886185744
49356,167,513,4,892738385
49357,660,201,3,891200513
49358,416,66,5,893213019
49359,353,270,2,891402358
49360,588,475,2,890015684
49361,658,844,3,875145667
49362,707,269,4,882200810
49363,5,145,1,875720830
49364,161,486,1,891171657
49365,592,844,4,882608021
49366,712,431,3,874730552
49367,524,47,2,884635136
49368,623,181,5,891032291
49369,524,209,4,884634755
49370,642,8,5,885603662
49371,537,495,2,886031678
49372,537,510,3,886031575
49373,545,575,3,879900985
49374,110,184,1,886988631
49375,405,420,5,885548785
49376,453,1273,2,877561258
49377,159,1258,1,884026823
49378,608,61,5,880404693
49379,655,475,3,887693376
49380,92,202,3,875653805
49381,537,1245,3,886030051
49382,505,125,3,889334373
49383,505,385,4,889334477
49384,632,17,3,879459573
49385,234,712,2,892336077
49386,640,85,5,874778065
49387,296,313,5,884196114
49388,567,653,5,882425843
49389,500,204,3,883874265
49390,561,443,4,885809197
49391,655,1288,3,887523427
49392,466,292,4,890284651
49393,294,1254,3,889242661
49394,517,105,1,892654653
49395,125,144,5,879454197
49396,435,172,5,884132619
49397,643,195,5,891447063
49398,682,942,2,888517324
49399,619,1231,2,885954215
49400,89,1119,3,879459884
49401,551,747,3,892783025
49402,694,98,5,875726886
49403,28,447,3,881961532
49404,13,164,3,882396790
49405,758,298,4,880672727
49406,554,265,4,876232956
49407,714,597,3,892777533
49408,538,28,3,877107491
49409,59,197,5,888205462
49410,629,301,3,880115922
49411,715,58,4,875964131
49412,429,493,4,882385663
49413,487,88,4,884024901
49414,625,134,4,891263665
49415,140,245,3,879013720
49416,13,635,1,882396984
49417,608,300,1,880402327
49418,95,237,2,879192708
49419,468,372,2,875301098
49420,667,313,3,891034404
49421,511,682,4,890004844
49422,719,223,5,879360442
49423,757,161,3,888468909
49424,599,888,5,880951249
49425,459,108,1,879563796
49426,352,86,4,884290505
49427,94,194,4,885870284
49428,659,192,4,891384372
49429,83,356,4,880308755
49430,642,82,5,885602285
49431,532,268,4,875441085
49432,458,58,5,886396140
49433,431,302,3,877844062
49434,397,172,5,885350381
49435,211,64,3,879460213
49436,37,405,4,880915565
49437,303,93,5,879467223
49438,682,3,3,888519113
49439,381,1,5,892697394
49440,207,9,4,880911845
49441,532,898,4,884594575
49442,738,265,4,892957967
49443,543,761,2,876105554
49444,399,307,3,882340264
49445,104,926,1,888465936
49446,90,530,3,891385522
49447,644,1620,4,889077247
49448,448,301,1,891888099
49449,463,926,1,890453075
49450,488,50,4,891293974
49451,588,658,5,890025751
49452,495,161,4,888634746
49453,520,302,3,885170330
49454,720,304,4,891262697
49455,437,143,5,880141528
49456,712,584,4,874730342
49457,682,802,2,888521047
49458,698,275,4,886366558
49459,234,99,5,892333573
49460,538,82,4,877107558
49461,757,100,3,888444056
49462,692,412,4,876954196
49463,727,949,3,883711616
49464,533,43,4,879439341
49465,503,662,3,880383467
49466,407,258,4,884197027
49467,128,955,5,879969064
49468,696,689,1,886404208
49469,566,230,2,881650123
49470,64,141,4,889739517
49471,468,462,4,875288196
49472,758,517,3,881976377
49473,244,1119,5,880606993
49474,705,300,5,883426780
49475,405,1499,1,885549407
49476,416,500,5,893212573
49477,262,90,4,879795270
49478,587,316,4,892870992
49479,711,283,4,876185788
49480,660,483,4,891199804
49481,346,403,3,874950383
49482,618,22,4,891308390
49483,708,328,3,892718964
49484,264,93,5,886123993
49485,654,124,4,887863412
49486,301,145,3,882078040
49487,664,636,3,876526631
49488,385,37,4,880013483
49489,479,688,1,887064434
49490,181,1102,1,878963381
49491,606,216,5,880925579
49492,207,461,3,878104017
49493,671,327,1,875387273
49494,506,210,5,885135737
49495,557,50,4,881095916
49496,655,1061,2,887428623
49497,279,845,1,888426577
49498,592,825,1,882608795
49499,758,127,5,880672637
49500,514,169,5,875308734
49501,462,272,5,886365142
49502,303,246,5,879544515
49503,707,165,3,886285939
49504,536,210,5,882359477
49505,722,300,3,891279945
49506,663,287,5,889492720
49507,586,586,2,884063080
49508,232,423,4,888549595
49509,750,301,4,879445911
49510,749,1089,3,882804586
49511,562,118,3,879196483
49512,696,312,4,886404322
49513,298,196,4,884182891
49514,550,688,3,883425762
49515,703,458,3,875242935
49516,617,444,4,883789590
49517,716,588,4,879795606
49518,716,181,4,879793221
49519,758,258,4,880672230
49520,666,257,3,880313682
49521,279,1170,1,891209102
49522,244,1095,2,880605333
49523,551,44,4,892777825
49524,128,1053,3,879968494
49525,347,24,3,881652657
49526,611,268,5,891636192
49527,643,255,4,892502414
49528,354,520,3,891217811
49529,747,303,5,888638091
49530,756,99,3,874829258
49531,690,523,4,881177430
49532,92,1,4,875810511
49533,297,32,4,875239267
49534,619,879,4,885953743
49535,51,144,5,883498894
49536,237,187,3,879376553
49537,660,542,2,891201887
49538,201,202,3,884112747
49539,655,319,3,888685879
49540,749,73,4,878849586
49541,618,684,3,891306991
49542,303,653,4,879466937
49543,603,294,4,891956330
49544,72,50,2,880037119
49545,411,228,3,891035309
49546,620,423,5,889988168
49547,521,385,3,885254837
49548,284,903,4,885329238
49549,495,431,5,888632546
49550,608,174,3,880406506
49551,614,294,4,879464507
49552,224,54,3,888104313
49553,694,517,4,875727926
49554,693,300,2,875481397
49555,206,1176,1,888180049
49556,665,357,4,884293979
49557,323,1012,4,878739594
49558,705,932,5,883427339
49559,256,82,5,882164559
49560,607,222,3,883879613
49561,648,71,3,884368165
49562,560,270,4,879975173
49563,579,381,3,880952360
49564,293,179,4,888905898
49565,642,627,3,885606581
49566,593,423,4,875671505
49567,619,127,4,885953778
49568,655,772,3,887426972
49569,587,270,4,892871171
49570,158,29,3,880134607
49571,90,699,4,891385298
49572,498,631,3,881957905
49573,655,19,2,887472719
49574,524,432,1,884636151
49575,329,333,4,891655322
49576,308,615,3,887739213
49577,73,433,4,888626437
49578,459,879,4,879561630
49579,201,97,2,884140115
49580,13,346,4,883670552
49581,757,7,4,888444826
49582,234,550,2,892334883
49583,627,631,3,879529885
49584,741,94,3,891457483
49585,217,1034,3,889070266
49586,342,421,3,875319435
49587,663,321,5,889491739
49588,640,342,5,886353780
49589,592,752,4,888553156
49590,715,156,4,875964438
49591,296,1007,4,884196921
49592,641,484,5,879370299
49593,479,89,4,879460959
49594,712,49,3,874956872
49595,478,975,4,889388229
49596,592,223,5,882955863
49597,484,181,5,881254239
49598,58,210,4,884305042
49599,741,1029,1,891457506
49600,676,315,4,892685224
49601,398,13,3,875652318
49602,709,265,4,879846489
49603,653,423,2,880152039
49604,503,26,2,880383200
49605,398,399,4,875721702
49606,642,417,3,886568791
49607,606,749,4,888333338
49608,758,272,4,884413293
49609,733,1129,4,879535338
49610,293,47,3,888907061
49611,82,304,3,884713664
49612,480,511,4,891208599
49613,592,900,4,887257094
49614,320,833,1,884748904
49615,450,500,4,882376188
49616,566,202,4,881650551
49617,591,300,3,891030956
49618,699,234,3,878883172
49619,741,1090,1,891455880
49620,642,1140,4,886569732
49621,405,955,1,885549308
49622,762,302,5,878718810
49623,610,313,4,888702841
49624,489,288,4,891366693
49625,650,608,4,891369520
49626,569,281,3,879793466
49627,271,202,4,885849025
49628,374,467,4,880395735
49629,56,89,4,892676314
49630,478,134,2,889397467
49631,100,886,3,891375522
49632,455,241,4,879111808
49633,157,120,1,886891243
49634,650,501,3,891385980
49635,329,286,4,891655291
49636,493,239,5,884131952
49637,498,137,3,881954357
49638,372,56,4,876869445
49639,543,252,3,889308778
49640,731,510,1,886186091
49641,629,87,5,880117635
49642,642,974,3,886569765
49643,487,82,5,883446252
49644,708,847,3,892719246
49645,450,396,2,882469941
49646,648,447,5,884883578
49647,592,853,5,882956201
49648,455,217,4,879112320
49649,121,744,3,891388936
49650,479,751,4,889125759
49651,758,597,2,881978805
49652,291,204,4,874871736
49653,751,316,4,888871453
49654,479,651,5,889125921
49655,466,1176,5,890284651
49656,355,328,4,879486422
49657,744,127,5,881171481
49658,92,55,3,875654245
49659,65,87,5,879217689
49660,312,177,3,891698832
49661,626,264,1,878771476
49662,345,237,4,884991077
49663,593,15,4,875659636
49664,405,1195,1,885549590
49665,314,790,4,877889698
49666,738,22,3,875349713
49667,699,271,3,880695324
49668,473,14,4,878157242
49669,712,796,4,874957268
49670,178,168,4,882826347
49671,622,385,5,882592421
49672,385,727,1,879443102
49673,95,196,4,879198354
49674,463,1017,2,877385731
49675,303,132,5,879466966
49676,394,73,3,881058929
49677,13,199,5,882140001
49678,472,1002,4,883904649
49679,533,300,4,888844557
49680,374,468,4,880396359
49681,417,465,4,879648079
49682,721,258,3,877135269
49683,280,76,2,891700699
49684,524,472,3,884323500
49685,754,676,3,879451517
49686,711,1221,4,879994777
49687,400,332,2,885676526
49688,664,708,4,876525077
49689,474,207,4,887925751
49690,450,202,4,882397223
49691,249,1069,5,879572890
49692,537,50,4,886030805
49693,749,554,3,878849612
49694,398,132,5,875716829
49695,103,487,4,880421001
49696,13,67,1,882141686
49697,222,145,2,878181804
49698,627,39,4,879530408
49699,182,178,5,876435434
49700,731,192,5,886182457
49701,376,154,4,879434558
49702,708,538,2,892718762
49703,416,99,4,876700137
49704,650,673,3,891369924
49705,586,228,3,884061459
49706,704,180,4,891397491
49707,121,1194,4,891388210
49708,305,287,3,886324097
49709,758,235,5,881978274
49710,65,655,4,879216769
49711,398,403,4,875657734
49712,534,3,4,877808031
49713,435,81,3,884131661
49714,268,655,4,875309486
49715,437,87,3,880140891
49716,654,172,4,887864532
49717,735,9,4,876698755
49718,504,238,3,887912416
49719,747,650,4,888639014
49720,339,7,4,891032952
49721,736,255,1,878709025
49722,683,308,3,893284420
49723,514,173,5,875462826
49724,476,692,3,883364143
49725,536,1140,1,882364876
49726,478,1221,2,889398645
49727,253,659,5,891628358
49728,753,673,1,891402379
49729,116,539,2,886309573
49730,24,71,5,875323833
49731,539,236,3,879788345
49732,518,412,1,876824266
49733,296,50,5,884196469
49734,286,17,4,877531537
49735,705,275,5,883427048
49736,506,432,4,874873112
49737,757,569,3,888467400
49738,524,837,2,884637467
49739,676,172,5,892686490
49740,618,497,2,891307019
49741,682,410,3,888521740
49742,553,1124,4,879948695
49743,167,238,4,892738341
49744,468,58,4,875288771
49745,248,89,5,884535046
49746,260,333,4,890618198
49747,393,73,4,887746206
49748,655,310,3,887473937
49749,708,934,4,892719172
49750,22,2,2,878887925
49751,303,282,3,879467895
49752,693,523,4,875482448
49753,561,58,3,885809654
49754,409,498,4,881108715
49755,537,236,3,886029726
49756,524,1124,3,884637528
49757,548,100,5,891044304
49758,588,404,3,890026656
49759,763,28,3,878915765
49760,189,990,3,893264849
49761,442,294,2,883388120
49762,599,948,4,880951281
49763,311,487,4,884365519
49764,674,288,3,887762296
49765,498,675,4,881958414
49766,617,475,1,883789294
49767,618,462,2,891307540
49768,409,275,4,881107351
49769,313,636,4,891028241
49770,279,797,4,875744512
49771,622,215,3,882592523
49772,711,345,4,884485683
49773,529,682,4,882535256
49774,495,385,3,888633042
49775,495,505,5,888633473
49776,540,250,4,882157172
49777,536,419,3,882360993
49778,425,188,3,878738386
49779,51,172,5,883498936
49780,346,216,3,874949011
49781,666,238,4,880139615
49782,362,1025,2,885019746
49783,566,511,4,881649445
49784,343,582,3,876404836
49785,12,98,5,879959068
49786,666,742,3,880313723
49787,464,321,4,878354680
49788,342,294,3,874984067
49789,659,648,3,891332006
49790,393,620,4,887745199
49791,657,346,4,884238162
49792,175,11,5,877107339
49793,290,419,4,880474235
49794,489,678,4,891366693
49795,758,587,4,881978635
49796,690,79,4,881179809
49797,79,902,3,891271086
49798,734,591,4,891022977
49799,94,215,4,891722174
49800,666,339,4,880138999
49801,553,8,3,879949290
49802,655,326,2,888474742
49803,598,308,4,886710612
49804,3,326,2,889237224
49805,648,430,5,884881563
49806,455,292,3,879108751
49807,524,124,5,884322113
49808,764,86,3,876246358
49809,537,294,1,886029083
49810,674,117,5,887762861
49811,276,1074,3,877934446
49812,552,748,4,879220651
49813,390,1296,2,879693770
49814,638,636,3,876695108
49815,767,1068,4,891462829
49816,393,42,4,889554976
49817,545,82,4,879899266
49818,393,1337,3,887745380
49819,383,1005,3,891193072
49820,681,259,2,885409882
49821,738,127,4,892957753
49822,524,94,2,884637245
49823,276,582,3,874787407
49824,429,435,4,882385636
49825,500,448,3,883873745
49826,100,294,4,891375313
49827,551,627,3,892783906
49828,639,427,4,891239064
49829,148,135,5,877016514
49830,655,612,3,888474456
49831,676,245,4,892685592
49832,414,325,3,884999193
49833,567,607,4,882426762
49834,454,162,3,888267315
49835,548,282,4,891415384
49836,666,181,2,880139563
49837,737,175,5,884315246
49838,763,588,4,878918213
49839,62,13,4,879372634
49840,536,1115,5,882318369
49841,92,245,4,877966971
49842,500,964,4,883874557
49843,469,490,5,879524485
49844,365,326,2,891303614
49845,537,628,2,886030177
49846,705,174,5,883427640
49847,721,50,5,877138584
49848,47,289,4,879439040
49849,561,946,3,885810813
49850,587,353,2,892871706
49851,648,1003,4,884882375
49852,523,582,4,883701154
49853,620,8,3,889988121
49854,655,320,5,888474456
49855,537,975,3,886030281
49856,1,106,4,875241390
49857,712,568,5,874730491
49858,648,410,2,884882375
49859,741,54,3,891455610
49860,536,190,5,882359431
49861,498,293,4,881955189
49862,654,174,5,887864727
49863,504,731,3,887840014
49864,153,172,1,881371140
49865,8,187,4,879362123
49866,743,15,3,881277855
49867,60,1125,4,883326497
49868,538,12,4,877107633
49869,313,568,4,891015114
49870,618,1066,3,891309756
49871,246,185,5,884921428
49872,757,651,4,888445279
49873,532,824,4,888634802
49874,634,742,4,875729794
49875,374,846,2,883627509
49876,543,180,4,874866208
49877,717,980,4,884642268
49878,332,833,5,887938556
49879,682,809,2,888522755
49880,320,195,5,884749255
49881,541,585,2,883866114
49882,527,91,2,879455873
49883,608,172,1,880405927
49884,221,762,4,875244598
49885,484,222,5,883402900
49886,668,97,2,881702632
49887,622,31,3,882669594
49888,262,172,2,879791875
49889,376,288,3,879454598
49890,568,772,1,877906995
49891,561,608,3,885809119
49892,715,426,5,875964104
49893,457,14,4,882393457
49894,518,476,4,876823324
49895,293,510,3,888905716
49896,754,937,4,879451061
49897,592,8,5,882955582
49898,13,448,1,882396869
49899,524,612,3,884635204
49900,128,66,3,879969329
49901,527,528,3,879456104
49902,727,1657,3,883711991
49903,457,458,3,882393765
49904,732,873,5,882589845
49905,503,319,3,879438024
49906,767,486,4,891462560
49907,181,628,3,878962392
49908,480,1388,4,891207665
49909,16,302,5,877716993
49910,620,91,2,889988069
49911,234,836,4,892317967
49912,628,361,5,880776981
49913,645,209,5,892053483
49914,655,1436,2,888474679
49915,500,509,4,883874216
49916,458,286,4,886396637
49917,497,70,4,879362798
49918,551,195,5,892777052
49919,483,290,3,878953199
49920,727,1047,2,883709750
49921,395,89,5,883764264
49922,397,223,4,885350132
49923,728,871,2,879443321
49924,769,269,5,885422510
49925,648,225,1,882212527
49926,87,709,3,879876812
49927,21,437,1,874951858
49928,634,121,5,877018125
49929,566,215,3,881650739
49930,188,591,5,875072674
49931,425,200,4,878738854
49932,417,640,5,879648742
49933,553,238,5,879948655
49934,684,402,3,878759310
49935,230,504,3,880485136
49936,577,566,4,880474216
49937,720,995,4,891262762
49938,628,173,3,880777167
49939,448,327,2,891888367
49940,472,672,4,875982771
49941,699,1129,3,878882319
49942,320,946,5,884751462
49943,450,530,3,887661843
49944,416,807,4,886319649
49945,237,498,4,879376698
49946,665,1225,2,884294286
49947,528,56,3,886101428
49948,311,494,4,884364593
49949,486,1197,4,879874582
49950,94,1110,4,891722801
49951,275,169,3,875154535
49952,547,340,4,891282757
49953,606,91,5,880926610
49954,23,655,3,874787330
49955,244,609,3,880607154
49956,551,572,1,892784672
49957,691,98,4,875543281
49958,421,129,5,892241459
49959,271,511,5,885848736
49960,650,755,3,891386187
49961,455,98,4,879110436
49962,577,28,5,880472077
49963,315,520,4,879799526
49964,639,660,2,891239271
49965,75,831,3,884051056
49966,622,64,5,882669391
49967,437,514,4,880140369
49968,514,7,5,875309415
49969,744,603,5,881170528
49970,323,762,4,878739488
49971,233,521,5,877663071
49972,536,403,3,882360496
49973,717,301,4,884641717
49974,621,298,4,883801703
49975,561,157,4,885808053
49976,750,331,4,879446114
49977,17,126,4,885272724
49978,354,487,3,891217298
49979,209,16,4,883417810
49980,230,622,3,880485380
49981,582,477,4,882961540
49982,91,735,4,891439503
49983,57,258,5,883698581
49984,704,429,4,891397366
49985,671,986,2,884035173
49986,429,288,3,882387685
49987,324,292,3,880575045
49988,584,109,4,885778204
49989,524,895,4,884320358
49990,561,95,2,885809605
49991,145,1046,4,888398702
49992,59,1111,5,888204758
49993,101,820,3,877136954
49994,648,662,3,884368485
49995,293,371,2,888906906
49996,407,8,5,875042425
49997,331,1199,1,877196634
49998,495,265,5,888633316
49999,173,995,5,877556988
50000,537,385,2,886032098
50001,431,690,3,877844183
50002,13,82,2,882397503
50003,587,310,3,892870992
50004,82,133,4,878769410
50005,454,169,4,888266955
50006,389,427,5,879991196
50007,709,200,4,879848053
50008,655,979,3,888893279
50009,276,1140,2,874791894
50010,610,153,5,888703766
50011,212,86,4,879303830
50012,715,252,1,875962049
50013,416,1053,4,886319434
50014,344,269,4,884814359
50015,474,462,4,887925497
50016,744,237,4,881171907
50017,548,748,3,891043910
50018,154,515,4,879138657
50019,88,898,4,891037859
50020,618,485,3,891307646
50021,727,153,4,883710856
50022,487,772,3,883530885
50023,416,849,3,886318676
50024,605,276,4,879365773
50025,551,315,5,892775389
50026,758,810,3,881980195
50027,606,200,5,880923862
50028,188,1041,3,875072328
50029,1,167,2,878542383
50030,496,485,3,876065477
50031,472,540,3,875982239
50032,450,427,5,882371415
50033,344,95,4,884901180
50034,119,1016,5,874775262
50035,662,93,5,880571006
50036,715,732,3,875964179
50037,150,276,5,878746982
50038,94,435,4,885870418
50039,640,790,4,874777260
50040,463,319,1,889936589
50041,462,323,2,886365837
50042,731,183,1,886185744
50043,756,550,2,874829152
50044,719,660,5,879360493
50045,650,510,3,891371090
50046,417,216,3,879647298
50047,702,313,5,885767336
50048,659,23,5,891332006
50049,501,845,3,883348036
50050,318,732,5,884496267
50051,301,1013,3,882075286
50052,699,151,3,878882002
50053,545,96,5,879899233
50054,543,479,4,874866208
50055,709,187,5,879847945
50056,749,23,3,878849176
50057,682,127,5,888517011
50058,701,333,3,891446788
50059,490,302,4,875428765
50060,26,840,2,891386049
50061,642,1063,3,885603740
50062,339,549,4,891034040
50063,661,514,3,876013398
50064,452,88,2,875559842
50065,457,239,5,882397267
50066,618,125,3,891308704
50067,640,14,4,886474436
50068,597,283,5,875340010
50069,664,649,4,876525044
50070,266,245,1,892257446
50071,680,121,3,876816268
50072,16,158,4,877727280
50073,620,15,5,889987210
50074,227,127,4,879035387
50075,693,428,3,875484763
50076,280,1099,5,891701114
50077,521,184,4,884478358
50078,349,126,2,879465598
50079,704,50,5,891397262
50080,605,831,1,879429729
50081,629,172,5,880117333
50082,504,196,4,887838935
50083,464,302,5,878354626
50084,18,517,2,880129388
50085,554,125,3,876550913
50086,755,319,3,882569801
50087,279,1028,4,875296104
50088,408,1296,4,889679901
50089,498,435,3,881956363
50090,653,313,4,890180685
50091,267,411,3,878974325
50092,627,58,5,879529958
50093,758,431,3,881977309
50094,405,367,1,885547222
50095,224,92,1,888103812
50096,385,520,3,879441599
50097,252,149,5,891456876
50098,753,79,4,891401665
50099,731,357,5,886187538
50100,771,762,2,880659970
50101,644,328,4,889076222
50102,83,300,3,889050543
50103,450,481,5,882373231
50104,711,1014,4,886030873
50105,386,825,4,877655146
50106,318,540,4,884498141
50107,435,250,4,884134290
50108,119,252,3,874780832
50109,643,177,4,891448002
50110,294,1089,2,877820132
50111,653,197,3,878854332
50112,457,450,4,882392853
50113,514,430,4,875462901
50114,49,1036,2,888069304
50115,659,196,4,891384888
50116,659,153,4,891045891
50117,650,515,4,891369678
50118,312,506,4,891699121
50119,200,95,5,884128979
50120,738,210,5,892844112
50121,659,794,3,891386910
50122,477,369,4,875940836
50123,527,462,3,879455707
50124,276,890,3,880913460
50125,6,153,4,883603013
50126,669,174,3,891260369
50127,454,15,2,881960029
50128,101,1009,2,877136598
50129,450,936,5,889569270
50130,145,892,2,885557505
50131,618,1185,2,891309471
50132,416,322,3,876696788
50133,373,705,4,877099934
50134,768,173,5,883835053
50135,715,12,4,875963657
50136,298,284,4,884126240
50137,381,276,3,892696587
50138,619,281,4,885954133
50139,175,50,5,877107138
50140,758,892,2,883190434
50141,399,72,4,882350323
50142,682,808,4,888517762
50143,230,405,4,880485634
50144,566,288,3,881650627
50145,328,956,4,885046912
50146,503,452,1,879454950
50147,666,288,3,880138999
50148,716,82,5,879796138
50149,695,319,5,888806056
50150,196,411,4,881252090
50151,89,709,3,879459980
50152,482,748,4,887643365
50153,669,427,4,892550137
50154,717,290,3,884642738
50155,119,137,5,886176486
50156,222,393,4,878184028
50157,416,792,4,876699526
50158,601,840,2,876347599
50159,1,115,5,878541637
50160,773,169,5,888539232
50161,627,510,4,879529730
50162,236,427,5,890118153
50163,108,931,2,879880190
50164,606,183,5,880926162
50165,724,690,1,883757468
50166,554,151,4,876550100
50167,577,118,3,880471658
50168,627,582,3,879529916
50169,189,661,4,893265569
50170,13,881,2,881514876
50171,624,181,4,879792378
50172,64,228,4,889739438
50173,129,906,5,883245310
50174,749,879,4,878846449
50175,655,904,5,887473639
50176,758,7,5,881975243
50177,734,198,1,891022734
50178,551,95,5,892783791
50179,762,116,1,878719186
50180,42,523,5,881107375
50181,286,741,4,876521887
50182,436,1058,4,887770547
50183,514,48,4,875318114
50184,621,584,5,874965094
50185,525,762,4,881085917
50186,654,169,5,887864275
50187,184,396,3,889910326
50188,524,484,4,884634646
50189,749,144,5,878847835
50190,508,132,5,883767279
50191,487,1440,4,884045494
50192,387,27,1,886483252
50193,346,3,3,875265392
50194,308,134,5,887737686
50195,714,477,2,892777408
50196,234,770,4,892335920
50197,578,1264,3,890939815
50198,624,591,3,879792557
50199,655,124,3,887426087
50200,763,88,4,878918486
50201,425,2,2,878738757
50202,495,523,5,888632155
50203,757,226,3,888467038
50204,666,177,3,880567612
50205,716,491,4,879794934
50206,90,1005,2,891383912
50207,621,123,4,880738080
50208,340,584,3,884991369
50209,686,99,5,879546553
50210,506,294,4,877861414
50211,585,584,3,891286256
50212,523,477,3,883703495
50213,477,731,4,875941275
50214,288,632,4,886373591
50215,467,1,4,879532459
50216,545,379,4,879900010
50217,666,506,5,880139252
50218,561,790,1,885810538
50219,608,427,4,880403765
50220,135,327,4,879857575
50221,291,245,2,874805577
50222,455,96,4,879111616
50223,497,716,4,878759745
50224,453,254,2,877562293
50225,619,188,4,885954158
50226,409,733,4,881109264
50227,329,199,4,891656347
50228,158,283,5,880132421
50229,665,315,4,884697720
50230,487,566,4,883529540
50231,497,559,4,879362359
50232,339,568,3,891035061
50233,374,11,4,880395202
50234,708,864,3,892719172
50235,413,303,5,879968793
50236,270,251,5,876954752
50237,656,346,3,892318488
50238,59,622,4,888206015
50239,648,929,4,882211066
50240,747,173,3,888640862
50241,664,77,3,876526631
50242,234,357,4,892333573
50243,551,227,5,892783488
50244,435,219,5,884133691
50245,577,739,3,880474871
50246,734,174,4,891025247
50247,738,191,4,875350086
50248,466,327,3,890282956
50249,765,285,5,880346694
50250,452,66,4,885816884
50251,234,607,4,892079140
50252,134,302,2,891732150
50253,660,496,3,891199082
50254,643,423,4,891447370
50255,655,50,4,887425458
50256,660,825,2,891198549
50257,519,264,2,883248251
50258,7,68,4,891351547
50259,56,385,4,892676429
50260,543,742,3,874861699
50261,440,300,3,891546785
50262,426,178,4,879444080
50263,13,223,5,882139901
50264,667,527,4,891035121
50265,360,661,5,880356131
50266,450,73,3,887661438
50267,749,403,4,878849903
50268,551,1047,4,892785264
50269,541,527,3,883864638
50270,547,345,5,891282555
50271,405,564,1,885547606
50272,716,1,5,879793192
50273,233,504,5,877663128
50274,318,14,4,884471030
50275,211,205,5,879459952
50276,712,110,5,874956956
50277,727,155,3,883712068
50278,490,117,1,875427948
50279,558,20,5,879436396
50280,648,520,4,884367538
50281,561,515,3,885807215
50282,363,946,4,891498510
50283,275,434,3,880315396
50284,176,508,3,886047879
50285,664,484,5,878090705
50286,302,294,1,879436911
50287,249,31,4,879572688
50288,328,343,3,885044452
50289,682,15,4,888523581
50290,772,312,4,889028941
50291,495,101,5,888632943
50292,492,137,4,879969670
50293,378,220,2,880044944
50294,124,195,4,890399864
50295,286,340,4,879780905
50296,715,239,4,875963867
50297,582,455,1,882961481
50298,710,265,4,883705484
50299,70,289,3,884066399
50300,113,245,3,875325377
50301,749,11,5,878848189
50302,84,286,5,883449271
50303,416,619,4,886315423
50304,766,451,2,891310824
50305,669,310,4,892549126
50306,489,304,3,891362812
50307,640,210,5,876067710
50308,554,218,4,876550654
